institute_id,logo,institute_name,credits,delivery,duration,id,modality,name,mnqf.id,mnqf.level,mnqf.title
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,15 WEEKS,220,NA,CERTIFICATE II IN OFFICE COMPUTING,2,2,CERTIFICATE II
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,382,NA,ABE CERTIFICATE IN BUSINESS ADMINISTRATION,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,383,NA,ABE CERTIFICATE IN BUSINESS INFORMATION SYSTEMS,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,384,NA,ABE CERTIFICATE IN TRAVEL TOURISM AND HOSPITALITY,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,385,NA,CERTIFICATE III IN JUDICIAL ADMINISTRATION,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,386,NA,CERTIFICATE III IN MARKETING MANAGEMENT,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,387,NA,CERTIFICATE IN BUSINESS ACCOUNTING,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,388,NA,CERTIFIED ACCOUNTING TECHNICIAN (CAT),3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,15 WEEKS,389,NA,ABE LEVEL 4 DIPLOMA IN BUSINESS MANAGEMENT,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,15 WEEKS,390,NA,ABE LEVEL 4 DIPLOMA IN HUMAN RESOURCE MANAGEMENT,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,15 WEEKS,391,NA,ABE LEVEL 4 DIPLOMA IN MARKETING MANAGEMENT,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,15 WEEKS,392,NA,CERTIFIED III JUDICIAL ADMINISTRATION,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,15 WEEKS,393,NA,AAT LEVEL 2,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,40,Full-Time,20 WEEKS,394,FACE-TO-FACE,CERTIFICATE III IN INFORMATION TECHNOLOGY,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,56,NA,15 WEEKS,654,FACE TO FACE,FOUNDATIONS STUDIES (CERTIFICATE LEVEL 3),3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,40,Full-Time,15 WEEKS,669,FACE TO FACE,CERTIFICATE III IN HUMAN RECOURSE MANAGEMENT,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,40,Full-Time,15 WEEKS,670,FACE TO FACE,CERTIFICATE III IN MARKETING,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,40,Full-Time,15 WEEKS ,671,FACE TO FACE,CERTIFICATE III IN TRAVEL AND TOURISM,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,40,Full-Time,15 WEEKS,672,FACE TO FACE,CERTIFICATE III IN BUSINESS MANAGEMENT ,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,41,Full-Time,15 WEEKS,676,FACE TO FACE,CERTIFICATE III IN ISLAMIC BANKING AND FINANCE,3,3,CERTIFICATE III
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,748,NA,CERTIFICATE IV IN JUDICIAL ADMINISTRATION,4,4,CERTIFICATE IV
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,30 WEEKS,749,NA,AAT LEVEL 3,4,4,CERTIFICATE IV
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,30 WEEKS,751,NA,CERTIFICATE IN IN JUDICIAL ADMINISTRATION,4,4,CERTIFICATE IV
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,NA,30 WEEKS,866,FACE TO FACE,FOUNDATIONS STUDIES (CERTIFICATE LEVEL 4),4,4,CERTIFICATE IV
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,950,NA,ABE DIPLOMA IN BUSINESS ADMINISTRATION,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,951,NA,ABE DIPLOMA IN HUMAN RESOURCE MANAGEMENT,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,952,NA,ABE DIPLOMA IN TRAVEL TOURISM AND HOSPITALITY,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,953,FACE TO FACE,DIPLOMA IN INFORMATION TECHNOLOGY,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,954,NA,CERTIFIED ACCOUNTING TECHNICIAN (CAT),5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,30 WEEKS,955,NA,ABE LEVEL 5 DIPLOMA IN BUSINESS MANAGEMENT,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,30 WEEKS,956,NA,ABE LEVEL 5 DIPLOMA IN HUMAN RESOURCE MANAGEMENT,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,30 WEEKS,957,NA,ABE LEVEL 5 DIPLOMA IN MARKETING MANAGEMENT,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,2 YEARS,958,NA,DIPLOMA IN JUDICIAL ADMINISTRATION,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,30 WEEKS,960,NA,CERTIFIED ACCOUNTING TECHNICIAN (CAT),5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,Full-Time,NA,962,FACE-TO-FACE,DIPLOMA IN ACCOUNTANCY AND BUSINESS (ACCA KNOWLEDGE LEVEL),5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,1199,NA,ABE ADVANCED DIPLOMA IN BUSINESS ADMINISTRATION,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,1200,NA,ADVANCED DIPLOMA IN TRAVEL TOURISM AND HOSPITALITY,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,NA,1201,NA,NATIONAL DIPLOMA IN TRAVEL AND TOURISM,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,1 YEAR,1202,NA,ABE LEVEL 6 DIPLOMA IN MARKETING MANAGEMENT,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,1 YEAR,1203,NA,ABE LEVEL 6 DIPLOMA IN HUMAN RESOURCE MANAGEMENT,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,1 YEARS,1204,NA,ABE LEVEL 6 DIPLOMA IN BUSINESS MANAGEMENT,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,30 WEEKS,1205,NA,ADVANCED DIPLOMA IN INFORMATION TECHNOLOGY,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,Full-Time,1 year (30 Weeks),1238,Face-to-Face,ADVANCED DIPLOMA IN ACCOUNTING AND BUSINESS (ACCA SKILLS LEVEL),6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,Full-Time,1 Year,1239,Face-to-Face,Advanced Diploma in Accounting and Business,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,Full-Time,1 YEAR,1277,FACE TO FACE,ADVANCED CERTIFICATE IN HUMAN RESOURCE MANAGEMENT ,10,4,ADVANCED CERTIFICATE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,Full-Time,1 YEAR,1278,FACE TO FACE,ADVANCED CERTIFICATE IN MARKETING,10,4,ADVANCED CERTIFICATE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,Full-Time,1 YEAR,1279,FACE TO FACE,ADVANCED CERTIFICATE IN TRAVEL AND TOURISM ,10,4,ADVANCED CERTIFICATE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,Full-Time,1 YEAR,1280,FACE TO FACE,ADVANCED CERTIFICATE IN BUSINESS MANAGEMENT ,10,4,ADVANCED CERTIFICATE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,Full-Time,1 YEAR,1286,FACE TO FACE,ADVANCED CERTIFICATE IN ISLAMIC BANKING AND FINANCE,10,4,ADVANCED CERTIFICATE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,Full-Time,1 YEAR,1347,FACE TO FACE,BACHELOR OF ARTS IN MANAGEMENT (AWARDING BODY - HERIOT WATT UNIVERSITY) TOP-UP,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,Full-Time,1 YEAR,1348,FACE TO FACE,BACHELOR OF BUSINESS ADMINISTRATION (TOP-UP) - AWARDING BODY - HERIOT - WATT UNIVERSITY,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,NA,NA,3 YEARS,1349,NA,BACHELOR OF ARTS (BA) IN ACCOUNTANCY AND FINANCE,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,360,FULL TIME ,3 YEARS,1350,FACE TO FACE,BACHELOR OF INFORMATION TECHNOLOGY,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,360,Full-Time,3 YEARS,1351,FACE-TO-FACE,BACHELOR OF ARTS IN ACCOUNTANCY,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1682,FACE TO FACE,DIPLOMA IN MARKETING,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1683,FACE TO FACE,DIPLOMA IN BUSINESS MANAGEMENT,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1684,FACE TO FACE,DIPLOMA IN HUMAN RESOURCE MANAGEMENT,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1688,FACE TO FACE,ABE LEVEL 4 DIPLOMA IN BUSINESS MANAGEMENT ,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1689,FACE TO FACE,ABE LEVEL 4 DIPLOMA IN BUSINESS MANAGEMENT & MARKETING ,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1690,FACE TO FACE,ABE LEVEL 4 DIPLOMA IN BUSINESS MANAGEMENT & HUMAN RESOURCE ,5,5,DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1691,FACE TO FACE,ABE LEVEL 5 DIPLOMA IN BUSINESS MANAGEMENT ,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1692,FACE TO FACE,ABE LEVEL 5 DIPLOMA IN BUSINESS MANAGEMENT & MARKETING,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1693,FACE TO FACE,ABE LEVEL 5 DIPLOMA IN BUSINESS MANAGEMENT & HUMAN RESOURCES ,6,6,ADVANCED DIPLOMA
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1694,FACE TO FACE,ABE LEVEL 6 DIPLOMA IN BUSINESS MANAGEMENT,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1695,FACE TO FACE,ABE LEVEL 6 DIPLOMA IN BUSINESS MANAGEMENT & MARKETING,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1696,FACE TO FACE,ABE LEVEL 6 DIPLOMA IN BUSINESS MANAGEMENT & HUMAN RESOURCE ,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1697,FACE TO FACE,BACHELOR OF BUSINESS ADMINISTRATION - MARKETING (HERIOT-WATT UNIVERSITY) TOP-UP,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1698,FACE TO FACE,BACHELOR OF BUSINESS ADMINISTRATION - ENTERPRISE (HERIOT-WATT UNIVERSITY) TOP-UP,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1699,FACE TO FACE,BACHELOR OF BUSINESS ADMINISTRATION - HUMAN RESOURCE MANAGEMENT (HERIOT-WATT UNIVERSITY) TOP-UP,7,7,BACHELOR'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1768,FACE TO FACE,MSC IN BUSINESS AND MANAGEMENT,16,9,MASTER'S DEGREE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,120,FULL TIME ,1 YEAR,1779,FACE TO FACE,ADVANCED CERTIFICATE IN INFORMATION TECHNOLOGY - (Name changed from CERTIFICATE IV IN INFORMATION TECHNOLOGY on 09.09.2018),10,4,ADVANCED CERTIFICATE
14,/static/uploads/logo_clique_2018-06-30T18-09-34.png,CLIQUE COLLEGE,240,FULL TIME ,2 YEARS,1780,FACE TO FACE,ADVANCED DIPLOMA IN MARKETING,6,6,ADVANCED DIPLOMA
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,3 WEEKS,26,NA,SECURITY OFFICER TRAINING COURSE,1,1,CERTIFICATE I
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,3 WEEKS,27,NA,CERTIFICATE 1 IN HAZ MAT RESPONDER,1,1,CERTIFICATE I
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,NA,226,NA,CERTIFICATE II IN MICROSOFT OFFICE,2,2,CERTIFICATE II
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,NA,420,NA,CERTIFICATE III IN COASTAL SKIPPER,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,NA,421,NA,SERVICE CORPS BASIC COURSE,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,NA,422,NA,MILITARY POLICE BASIC COURSE,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,NA,423,NA,FIREFIGHTER TRAINING COURSE,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,11 WEEKS,424,NA,MILITARY INTELLIGENCE BASIC COURSE,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,41,Full-Time,13 WEEKS,425,FACE-TO-FACE,COAST GUARD BASIC COURSE,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,5 MONTHS,426,NA,MARINE CORPS BASIC COURSE,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,15 WEEKS,427,NA,CERTIFICATE III IN BASIC BANDSMAN ,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,6 MONTHS,428,NA,CERTIFICATE III IN ELECTRICAL ENGINEERING,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,52,Full-Time,15 WEEKS,429,FACE-TO-FACE,CERTIFICATE III IN MULTIMEDIA & WEB DESIGNING,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,63,Full-Time,18 WEEKS,667,FACE TO FACE,CERTIFICATE III IN IMAAM COURSE,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,54,Full-Time,15 WEEKS,689,FACE TO FACE,CERTIFICATE III IN MARINE ENGINEERING,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,56,Full-Time,15 WEEKS,690,FACE TO FACE,CERTIFICATE III IN REFRIGERATION AND AIR CONDITIONING ,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,56,Full-Time,15 WEEKS,691,FACE TO FACE,CERTIFICATE III IN WELDING AND METAL FEBRICATION ,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,56,Full-Time,15 WEEKS,692,FACE TO FACE,CERTIFICATE III IN AUTO MOBILE ENGINEERING,3,3,CERTIFICATE III
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,NA,764,NA,ADVANCED CERTIFICATE IN INFORMATION TECHNOLOGY,4,4,CERTIFICATE IV
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,120,NA,5 YEARS,765,FACE-TO-FACE,CERTIFICATE LEVEL IV IN MANAGEMENT (MILITARY STUDIES),4,4,CERTIFICATE IV
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,1 YEAR,766,NA,CERTIFICATE IV IN MANAGEMENT (MILITARY STUDIES),4,4,CERTIFICATE IV
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,248,Full-Time,1 YEAR,767,FACE-TO-FACE,CERTIFICATE IV IN SPECIAL OPERATIONS,4,4,CERTIFICATE IV
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,120,NA,1 YEAR,987,FACE-TO-FACE,DIPLOMA IN MANAGEMENT (MILITARY STUDIES),5,5,DIPLOMA
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,240,NA,2 YEAR,988,FACE-TO-FACE,DIPLOMA IN MILITARY STUDIES (MANAGEMENT),5,5,DIPLOMA
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,NA,NA,1 YEAR,989,NA,DIPLOMA IN DEFENCE MANAGEMENT,5,5,DIPLOMA
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,120,NA,1 YEAR,1206,FACE-TO-FACE,ADVANCED DIPLOMA IN MANAGEMENT (MILITARY STTUDIES),6,6,ADVANCED DIPLOMA
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,148,NA,1 YEAR,1482,FACE-TO-FACE,POSTGRADUATE DIPLOMA IN DEFENCE MANAGEMENT,9,8,POSTGRADUATE DIPLOMA
16,NA,COLLEGE OF DEFENCE AND SECURITY STUDIES,148,NA,1 YEAR,1569,FACE-TO-FACE,POSTGRADUATE DIPLOMA IN DEFENCE MANAGEMENT,14,8,POSTGRADUATE DIPLOMA
36,NA,COMPUTER CAREER SENTRE,NA,NA,NA,115,NA,BASIC COMPUTING AND COMMUNICATION COURSE,1,1,CERTIFICATE I
36,NA,COMPUTER CAREER SENTRE,NA,NA,NA,297,NA,CERTIFICATE II IN DEVELOPING COMPUTER SKILLS FOR WORK ENVIRONMENT,2,2,CERTIFICATE II
36,NA,COMPUTER CAREER SENTRE,NA,NA,NA,298,NA,INTRODUCATION TO PC HARDWARE AND TROUBLESHOOTING SKILLS,2,2,CERTIFICATE II
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,NA,116,NA,BASIC COURSE IN COMPUTER APPLICATION,1,1,CERTIFICATE I
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,1 MONTH,117,NA,CERTIFICATE I IN COMPUTER APPLICATION,1,1,CERTIFICATE I
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,NA,299,NA,CERTIFICATE COURSE IN COMPUTER APPLICATION,2,2,CERTIFICATE II
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,6 MONTHS,300,NA,CERTIFICATE II IN COMPUTER APPLICATION,2,2,CERTIFICATE II
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,NA,557,NA,ADVANCED COMPUTER COURSE IN OFFICE MANAGEMENT,3,3,CERTIFICATE III
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,NA,558,NA,CERTIFICATE COURSE IN WEB DESIGNING AND HOSTING,3,3,CERTIFICATE III
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,6 MONTHS,559,NA,CERTIFICATE III IN OFFICE MANAGEMENT,3,3,CERTIFICATE III
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,6 MONTHS,560,NA,CERTIFICATE III IN GRAPHIC DESIGNING,3,3,CERTIFICATE III
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,1 YEAR,824,NA,ADVANCED CERTIFICATE IN ARCHITECTURAL DRAWING WITH AUTOCAD,4,4,CERTIFICATE IV
37,NA,COMTRONICS TRAINING CENTRE,NA,NA,2 YEARS,1078,NA,DIPLOMA IN INFORMATION TECHNOLOGY,5,5,DIPLOMA
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,23,NA,CERTIFICATE I IN INFORMATION TECHNOLOGY,1,1,CERTIFICATE I
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,4 WEEKS,24,NA,CERTIFICATE I IN OFFICE MANAGEMENT & ADMINISTRATION,1,1,CERTIFICATE I
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,7 WEEKS,25,NA,CERTIFICATE I IN LIFE SKILLS AND CITIZENSHIP VALUES,1,1,CERTIFICATE I
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,221,NA,CERTIFICATE II IN GRAPHICS DESIGNING,2,2,CERTIFICATE II
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,222,NA,CERTIFICATE II IN INFORMATION TECHNOLOGY (OFFICE MANAGEMENT),2,2,CERTIFICATE II
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,223,NA,CERTIFICATE II IN WEB DESIGNING AND HOSTING,2,2,CERTIFICATE II
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,224,NA,CERTIFICATE II IN INFORMATION TECHNOLOGY,2,2,CERTIFICATE II
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,225,NA,CERTIFICATE II IN OFFICE MANAGEMENT & ADMINISTRATION,2,2,CERTIFICATE II
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,395,NA,CERTIFICATE III IN CYRYX CERTIFIED ADMINISTRATOR NETWORKS (CCAN),3,3,CERTIFICATE III
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,396,NA,CERTIFICATE III IN CYRYX CERTIFIED ADMINISTRATOR SYSTEMS,3,3,CERTIFICATE III
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,397,NA,CERTIFICATE III IN MULTIMEDIA AND ANIMATION,3,3,CERTIFICATE III
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,40,FULL TIME ,17 WEEKS ,398,FACE TO FACE,CERTIFICATE III IN OFFICE MANAGEMENT AND ADMINISTRATION,3,3,CERTIFICATE III
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,NA,399,NA,CERTIFICATE III IN OFFICE SECRETARY & CUSTOMER SERVICES,3,3,CERTIFICATE III
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,4 MONTHS,400,NA,CERTIFICATE III IN OFFICE MANAGEMENT AND ADMINISTRATION,3,3,CERTIFICATE III
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,5 MONTHS,401,NA,CERTIFICATE III IN DIGITAL ANIMATION,3,3,CERTIFICATE III
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,16 WEEKS,402,NA,CERTIFICATE III IN CUSTOMER SUPPORT AND SERVICE ENGINEER,3,3,CERTIFICATE III
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,16 WEEKS,403,NA,CERTIFICATE III ORGANIZATIONAL PSYCHOLOGY,3,3,CERTIFICATE III
15,/static/uploads/cyryx_2018-06-30T18-12-38.png,CYRYX COLLEGE,NA,NA,16 WEEKS,404,NA,CERTIFICATE III IN RETAIL AND SALES MANAGEMENT,3,3,CERTIFICATE III
